Gender,Age,YearsCodePro,Country,Salary,EdLevel
Man,42.0,22.0,Japan,71943.0,Some college/university study without earning a degree
Man,28.0,6.0,Germany,44969.0,Some college/university study without earning a degree
Man,35.0,5.0,United Kingdom,74970.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,21.0,2.0,France,19728.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,4.0,Brazil,10716.0,Secondary school (if completed)
Man,24.0,2.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,1.0,Brazil,5580.0,"Professional degree (e.g., JD, MD)"
Man,26.0,2.0,Singapore,58176.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,6.0,Sweden,53508.0,Secondary school (if completed)
Man,26.0,3.0,Mexico,20040.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,4.0,Sweden,39276.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,,India,2184.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,2.0,Canada,49160.0,Associate degree / technical diploma
Man,33.0,7.0,United States,104500.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,,1.0,India,0.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,44.0,1.0,United Kingdom,45241.0,PhD or other doctoral degree
Man,41.0,15.0,Canada,105884.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,27.0,3.0,France,19452.0,PhD or other doctoral degree
Man,30.0,8.0,Italy,48644.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,36.0,5.0,Austria,94045.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,32.0,3.0,Italy,41077.0,PhD or other doctoral degree
Man,23.0,5.0,Brazil,9900.0,Associate degree / technical diploma
Man,34.0,5.0,United States,58000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,5.0,Germany,64859.0,Associate degree / technical diploma
Man,38.0,5.0,Switzerland,64044.0,Secondary school (if completed)
Man,30.0,5.0,Other,11856.0,Some college/university study without earning a degree
Man,45.0,1.0,United States,58000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,27.0,Other,0.0,PhD or other doctoral degree
Man,35.0,9.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,29.0,7.0,Portugal,70264.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,38.0,3.0,Ukraine,9792.0,Some college/university study without earning a degree
Man,35.0,5.0,China,96023.0,PhD or other doctoral degree
Man,44.0,14.0,Germany,57072.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,36.0,12.0,Colombia,26484.0,Some college/university study without earning a degree
Man,26.0,2.0,Poland,17616.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,31.0,8.0,Netherlands,67452.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,3.0,United Kingdom,36193.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,25.0,1.0,United States,68000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,1.0,Germany,7584.0,Secondary school (if completed)
Woman,35.0,1.0,Germany,38916.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,5.0,Bangladesh,9888.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,4.0,Poland,12144.0,Secondary school (if completed)
Man,26.0,1.0,India,1512.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,24.0,3.0,Other,11136.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,7.0,Greece,24648.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,23.0,3.0,Iran,8556.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,2.0,Germany,36324.0,PhD or other doctoral degree
Man,23.0,5.0,Slovakia,43239.0,Secondary school (if completed)
Man,38.0,15.0,India,58644.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,39.0,15.0,Finland,62268.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,30.0,9.0,India,27923.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,2.0,Denmark,63228.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,13.0,United States,71000.0,Some college/university study without earning a degree
Man,22.0,3.0,Other,14940.0,Some college/university study without earning a degree
Man,55.0,5.0,United States,60000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,43.0,8.0,Germany,54049.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,2.0,United Kingdom,29730.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,1.0,Brazil,11820.0,Some college/university study without earning a degree
,,13.0,United Kingdom,61398.0,Some college/university study without earning a degree
Man,28.0,5.0,Sweden,42158.0,Secondary school (if completed)
,,2.0,Bulgaria,1105.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,39.0,15.0,Brazil,30240.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,37.0,17.0,Italy,108098.0,Some college/university study without earning a degree
,,18.0,United States,79000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,33.0,2.0,United States,55000.0,Associate degree / technical diploma
,,10.0,United States,105000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,51.0,34.0,United Kingdom,28437.0,Some college/university study without earning a degree
,,2.0,United States,55000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,4.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,42.0,20.0,Germany,70264.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,2.0,Canada,35547.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,14.0,Spain,37834.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,3.0,United States,14000.0,Associate degree / technical diploma
,,4.0,United States,95000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,37.0,15.0,France,48000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,3.0,Canada,31009.0,Some college/university study without earning a degree
,,15.0,United Kingdom,51704.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,1.0,Canada,60505.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,43.0,15.0,Norway,91711.0,PhD or other doctoral degree
Man,23.0,3.0,Brazil,8244.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Other,94740.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,6.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,9.0,Brazil,20616.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,19.0,1.0,Italy,22701.0,Secondary school (if completed)
,,26.0,Other,59454.0,Secondary school (if completed)
,,1.0,India,27923.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,8.0,United States,88600.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,4.0,India,9888.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,32.0,4.0,Greece,14053.0,Some college/university study without earning a degree
,,25.0,Finland,58368.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,49.0,15.0,United States,75000.0,PhD or other doctoral degree
Man,30.0,8.0,Italy,46482.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,19.0,2.0,Brazil,7368.0,Some college/university study without earning a degree
,,15.0,Austria,75669.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,United States,50000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,9.0,Switzerland,103682.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,38.0,15.0,United Kingdom,74066.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,5.0,Germany,15564.0,
Man,,2.0,Italy,20760.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,22.0,1.0,Brazil,54972.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,3.0,Croatia,17412.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,33.0,8.0,Bulgaria,5832.0,PhD or other doctoral degree
Man,37.0,10.0,Ukraine,80256.0,Some college/university study without earning a degree
,,4.0,Ukraine,24468.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,42.0,18.0,Brazil,12372.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,6.0,Brazil,16488.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,13.0,Czech Republic,41568.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,4.0,United Kingdom,34254.0,Some college/university study without earning a degree
,,6.0,United States,70000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,2.0,Brazil,6048.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",42.0,20.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,2.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,2.0,India,7536.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,1.0,Italy,28646.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,4.0,Germany,56211.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,3.0,Other,22140.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,6.0,India,12566.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,3.0,United States,95000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,5.0,Ireland,81074.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,8.0,Mexico,24240.0,"Professional degree (e.g., JD, MD)"
Man,43.0,16.0,Sweden,63816.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,4.0,United States,10920.0,Some college/university study without earning a degree
,,20.0,Other,32424.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,21.0,United States,106000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,8.0,New Zealand,90085.0,Secondary school (if completed)
Man,30.0,5.0,Germany,38916.0,
Man,28.0,6.0,United States,85000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Canada,52942.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,3.0,United States,85000.0,Some college/university study without earning a degree
Man,37.0,18.0,Norway,83079.0,Secondary school (if completed)
Man,41.0,14.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,1.0,France,12972.0,Some college/university study without earning a degree
,,3.0,United States,73000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,36.0,15.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,19.0,United States,103000.0,Some college/university study without earning a degree
,,1.0,United States,70000.0,PhD or other doctoral degree
,,6.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,2.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,18.0,Germany,100531.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,6.0,France,56211.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,20.0,1.0,Canada,28140.0,Some college/university study without earning a degree
,,3.0,Brazil,6324.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,1.0,Other,780.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,8.0,United Kingdom,73678.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,23.0,United Kingdom,77556.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,1.0,Canada,52942.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,30.0,1.0,United States,65000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,32.0,United States,104000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,6.0,Italy,25944.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,39.0,17.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,2.0,Canada,64287.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,1.0,France,36753.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,22.0,2.0,Romania,16284.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,3.0,Other,12600.0,Some college/university study without earning a degree
Man,27.0,5.0,Mexico,4524.0,"Professional degree (e.g., JD, MD)"
Man,30.0,3.0,Israel,94560.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Sweden,45408.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,2.0,United States,40000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,22.0,2.0,India,3348.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,38.0,7.0,Germany,58373.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,31.0,6.0,United States,85000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,46.0,30.0,Chile,41395.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,27.0,3.0,France,22704.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,1.0,Bangladesh,1416.0,Secondary school (if completed)
,,1.0,United States,60000.0,Some college/university study without earning a degree
Man,21.0,3.0,Brazil,5808.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,3.0,Ireland,44320.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,3.0,France,47563.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,2.0,Ireland,37834.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,1.0,United States,47000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,25.0,11.0,Brazil,17868.0,Secondary school (if completed)
Man,54.0,25.0,United States,90000.0,Associate degree / technical diploma
Woman,41.0,2.0,Canada,46891.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,5.0,Germany,82155.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,2.0,Other,16608.0,Secondary school (if completed)
Man,31.0,8.0,United States,31800.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,3.0,United Kingdom,51704.0,Some college/university study without earning a degree
,,2.0,Canada,60505.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,1.0,Mexico,6468.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,5.0,Brazil,8244.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,37.0,20.0,Brazil,14844.0,Associate degree / technical diploma
,,4.0,India,16754.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,6.0,United States,86000.0,Associate degree / technical diploma
Man,24.0,2.0,Brazil,5292.0,
Man,31.0,10.0,Denmark,100728.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,21.0,3.0,Germany,14268.0,
Woman,26.0,3.0,Other,28536.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,6.0,Canada,39328.0,Some college/university study without earning a degree
,,2.0,United States,25000.0,Associate degree / technical diploma
,,4.0,United States,69000.0,PhD or other doctoral degree
,,3.0,Pakistan,7788.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,60.0,30.0,United States,72600.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,10.0,United States,56000.0,PhD or other doctoral degree
,,1.0,United States,65000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,3.0,United States,100000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,23.0,4.0,Switzerland,73188.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,7.0,Ireland,83236.0,Some college/university study without earning a degree
,,13.0,Spain,32429.0,No formal education
,,13.0,United States,94000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Iran,8556.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,10.0,Other,48000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,4.0,Other,5316.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,3.0,United States,11500.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Canada,49160.0,Associate degree / technical diploma
Man,27.0,2.0,Brazil,7692.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,39.0,15.0,Other,58800.0,Secondary school (if completed)
Man,40.0,8.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,9.0,Brazil,53244.0,Some college/university study without earning a degree
Man,23.0,2.0,United States,75000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,2.0,Germany,59454.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,4.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Romania,17640.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,37.0,15.0,Russian Federation,37752.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,40.0,Canada,90758.0,Some college/university study without earning a degree
Woman,30.0,3.0,United States,36000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,36.0,8.0,Argentina,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,20.0,Finland,95126.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,3.0,Brazil,27492.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,38.0,3.0,United States,50000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,41.0,15.0,Czech Republic,43128.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,3.0,Ukraine,22020.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,8.0,Ukraine,80748.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,2.0,Israel,56040.0,Some college/university study without earning a degree
Man,23.0,4.0,Canada,34034.0,Some college/university study without earning a degree
Man,30.0,10.0,Canada,52950.0,
Man,23.0,4.0,Russian Federation,28308.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,32.0,5.0,United States,61000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,7.0,United Kingdom,50411.0,Some college/university study without earning a degree
,,10.0,Brazil,20845.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,66.0,1.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,9.0,Colombia,5292.0,"Professional degree (e.g., JD, MD)"
,,8.0,United States,90000.0,Some college/university study without earning a degree
Man,27.0,2.0,Germany,38916.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,10.0,Germany,103776.0,Associate degree / technical diploma
Man,31.0,7.0,Germany,60972.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,32.0,2.0,Spain,30267.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,1.0,Ukraine,8316.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,10.0,Canada,45379.0,Some college/university study without earning a degree
Man,26.0,5.0,Iran,5700.0,Some college/university study without earning a degree
Man,29.0,1.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,41.0,10.0,Turkey,24000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,1.0,United States,92900.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,36.0,13.0,United States,105000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,40.0,15.0,United Kingdom,77556.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,33.0,3.0,United States,83200.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,2.0,United States,58500.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,13.0,United Kingdom,103408.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,3.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,12.0,Austria,54312.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,21.0,6.0,United Kingdom,71093.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,4.0,Italy,35672.0,Secondary school (if completed)
Man,72.0,6.0,United Kingdom,10650.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,4.0,Mexico,29088.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,10.0,Other,47028.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,39.0,18.0,Finland,85397.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,4.0,United States,85000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,4.0,United Kingdom,71093.0,PhD or other doctoral degree
Man,22.0,2.0,Portugal,16860.0,Secondary school (if completed)
Man,43.0,22.0,Brazil,43980.0,Associate degree / technical diploma
Man,48.0,22.0,Other,30900.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,10.0,Austria,59454.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Australia,40086.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,21.0,1.0,United States,62000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,12.0,Germany,92964.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,3.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,6.0,Other,80892.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,23.0,2.0,United Kingdom,38778.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,6.0,Colombia,16248.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,20.0,1.0,Brazil,4404.0,Some college/university study without earning a degree
Man,25.0,1.0,France,46482.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,4.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,15.0,Brazil,18326.0,Associate degree / technical diploma
,,3.0,Pakistan,11676.0,Some college/university study without earning a degree
,,3.0,United States,81000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Other,13476.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",24.0,3.0,Spain,19350.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,3.0,United States,91000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,40.0,22.0,United States,95000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,27.0,7.0,Israel,29772.0,Associate degree / technical diploma
,,20.0,United Kingdom,71093.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,34.0,12.0,United States,100000.0,Secondary school (if completed)
Man,26.0,6.0,United Kingdom,96945.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,26.0,3.0,Mexico,7116.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,25.0,United States,86000.0,PhD or other doctoral degree
,,2.0,United States,750.0,Some college/university study without earning a degree
Man,25.0,2.0,Spain,15564.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,27.0,1.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,10.0,Germany,68102.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,33.0,4.0,Australia,94.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,40.0,13.0,Canada,75631.0,Some college/university study without earning a degree
,,,Mexico,12924.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,38.0,5.0,United States,100000.0,Associate degree / technical diploma
Man,24.0,1.0,Spain,19458.0,Associate degree / technical diploma
Man,46.0,22.0,Sweden,50316.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,42.0,10.0,Other,18000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,39.0,13.0,United Kingdom,33607.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,7.0,United States,77000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,42.0,1.0,Ukraine,9792.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,40.0,5.0,Australia,86853.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,3.0,United States,75000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,11.0,United States,93000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,40.0,6.0,Australia,76831.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Canada,90758.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,15.0,United States,105000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,18.0,United States,0.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,13.0,Portugal,64859.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,44.0,22.0,Australia,66810.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,30.0,2.0,Australia,80172.0,PhD or other doctoral degree
Man,,3.0,Israel,28020.0,Primary/elementary school
,,2.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,10.0,Australia,93533.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,10.0,Australia,66810.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,India,11724.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,23.0,1.0,Other,3504.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,1.0,United States,100000.0,Some college/university study without earning a degree
Man,26.0,3.0,Romania,48852.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,8.0,Canada,106640.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,1.0,Australia,24720.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,4.0,United States,52000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,1.0,Philippines,18960.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,42.0,22.0,Australia,103555.0,Some college/university study without earning a degree
,,10.0,United States,90000.0,Some college/university study without earning a degree
Man,23.0,9.0,Germany,62697.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,13.0,Canada,98321.0,Some college/university study without earning a degree
Man,34.0,11.0,Other,16800.0,Some college/university study without earning a degree
